Max NOISE,Max WEMP,Max DOC,Max ROUGH,Max WFUEL,Max PURCH,Min RANGE,Min LDMAX,Min VCMAX,PFPF,Algorithm
73.6171550915,1902.0253561474,78.768393044,1.9436890565,445.9378011574,42670.4858264328,2063.2736797078,15.3246307508,198.0148111064,0.8914242457,RVEA
73.3936095735,1886.4994338891,74.1358109915,1.999198109,449.846329326,42352.482203394,2240.8272457376,15.763653018,198.0403937635,1.2657891769,RVEA
73.2733934092,1884.0079038329,65.8589993525,1.9999681193,449.8335722287,41998.5113626465,2523.5866625127,15.3212279096,193.8209149292,1.0105940957,RVEA
73.6275975925,1959.7590448865,76.5520479031,1.9780090237,383.1312181021,43612.4757855984,2107.3834944679,15.22693303,192.6968525234,1.5001864614,RVEA
73.3367277268,1992.0166864605,76.3977170367,1.9761888077,402.2746780228,44236.0071717536,2016.4041816778,15.6701595565,192.8663893775,0.9855210659,RVEA
73.4661245355,1899.0074846179,74.8804314067,1.9988031294,443.2128506751,42632.9305381296,2172.8466566094,15.9619013536,197.7544995551,1.168200139,RVEA
73.2715131351,1883.1390343108,63.3555923328,1.9715197879,449.5866486692,42101.2355285527,2481.2942557434,15.3861477718,195.6495668582,0.8096409709,RVEA
73.3125027648,1899.2550878646,79.9558722465,1.9990400102,448.0952769919,42495.0761598445,2269.5789245066,15.9402301992,196.2798709344,1.020995165,RVEA
73.4728163374,1925.2129444905,75.808460144,1.968103227,413.7259831141,42925.0121432575,2115.9962376068,15.1088921929,195.1657864025,0.7766726529,RVEA
73.3151804872,1882.9751603431,75.0164812902,1.9771720483,459.3483402085,41974.0801951394,2270.9904794093,15.3018220851,193.7970211643,0.8941013035,RVEA
73.3587736462,1913.7993402189,72.5579848983,1.925357058,445.4347965022,42627.3458751753,2246.6544658076,14.9521555038,194.2505991976,0.5843555645,RVEA
73.4471328526,1896.0907662465,69.9410297443,1.9191669714,499.2651312438,42453.4004320256,2017.3000647107,15.3256714961,196.633582906,1.7447823957,RVEA
73.6748325491,1887.7120599687,78.2520867232,1.9290363938,449.5825970204,42526.46269961,2027.3730332845,15.6065489963,200.1398585063,1.69247948,RVEA
73.8196569569,1951.7795079954,78.5826351078,1.976104565,399.3425763943,43693.5688460801,2023.7276727835,15.7096903168,195.2448391053,0.7647768685,RVEA
73.5286276219,1913.5220952775,79.4043256895,1.9728185632,424.3944330518,42979.5059339028,2055.6526112046,15.9237380722,197.2768961223,1.6722804223,RVEA
73.3319456101,1917.0796965547,76.5446857342,1.9018452083,419.6425704369,42840.6576655609,2112.6725248006,14.9227563752,195.0002050929,1.8262654602,RVEA
73.3381983646,1888.2235907407,77.8860593087,1.9471664545,487.3090561263,42422.1729567101,2088.9760990952,15.4239175667,198.7687210348,1.8482734972,RVEA
73.5404527961,1923.8778371325,66.0214850089,1.8851674732,413.450689565,43041.8838399368,2043.2259316149,14.744710932,195.6043222551,1.2690162001,RVEA
73.4463161245,1915.673453116,67.2443838032,1.915344235,417.3294419499,42797.3058153376,2169.2559560516,14.8900588957,193.5662441545,2.0204747548,RVEA
73.3879889721,1919.9745336793,78.8837759729,1.8842393761,417.8601177403,43097.1745927009,2003.4847142971,14.5677745734,195.0729315208,1.5294028673,RVEA
73.279557868,1919.5463408753,67.5491259123,1.9464637128,414.848898522,42729.918011118,2133.7435674978,14.800723733,193.8864793255,1.4538421131,RVEA
73.3104683976,1937.381074705,74.2834865483,1.9764806719,414.6759471913,42966.4841113571,2492.6438033135,15.3708485505,191.7527249826,0.7219719645,RVEA
73.2523169871,1942.7091175317,64.2557212746,1.9996903952,405.5828388802,42975.8811981652,2606.6563404508,15.3149566423,190.5921423812,0.5774419265,RVEA
73.4681969056,1904.5437004143,72.8996784821,1.8585734817,475.1085194099,42570.526967945,2044.7161047122,14.8946407451,196.2659780087,1.6847449329,RVEA
73.4936396039,1920.2301607104,76.6660147959,1.9128636458,419.9087465374,42849.6661004874,2187.1203956059,14.9269853356,195.2171577304,0.8320922977,RVEA
73.2998426307,1917.4723977328,74.591530432,1.9354558972,419.5213916327,43047.3755168154,2020.2730911625,15.2488873275,194.2946611453,1.6003721508,RVEA
73.2601291848,1935.3321025265,69.5245501987,1.9949709276,414.033034492,42926.590513426,2516.1897566214,15.3488992849,192.0642292275,0.559263058,RVEA
73.3842042427,1917.7427809206,78.8685896661,1.9597427158,419.3933829077,42806.173974753,2173.6716111032,15.3515070957,195.5855452454,0.9769440754,RVEA
73.3113276661,1924.1316122924,69.1624579851,1.9192612575,412.6671865798,42918.2470076004,2125.0605507229,14.9434139011,194.3759476952,1.385563593,RVEA
73.3183134819,1923.0540625393,64.7239145032,1.9342934358,414.9236726661,42840.9539200163,2176.0767220517,14.789839824,193.616478589,0.8602456086,RVEA
73.3485207828,1918.4874789287,69.979249399,1.9120823287,414.5088167032,42942.4653078991,2048.3269394534,14.7463816603,194.1785577363,1.3957874974,RVEA
73.2574154398,1946.7780170372,67.4346713617,1.9798320989,417.2482047965,43098.4436824449,2491.533684075,15.0903147882,190.2630084913,0.597970742,RVEA
73.3498534295,1950.0370370951,79.950104008,1.8790853344,457.4833357651,43519.0483078864,2017.459009133,15.3365447488,196.168561547,1.3286032978,RVEA
73.4904510944,1909.2866083452,79.6442694961,1.9782193236,476.8010660589,42905.3203185843,2063.2510390586,15.9556360038,198.1237816566,1.9619788595,RVEA
73.4704171581,1884.1312521648,70.280227453,1.9728490759,486.6492841739,42319.8046776538,2124.0475887228,15.6546863036,198.1401900064,1.3407034674,RVEA
73.3341168046,1882.2483504383,65.6454385298,1.9779754108,463.951735483,41961.1179023488,2385.4583543085,15.3103675952,194.0867101439,1.2051655045,RVEA
73.6711628109,1921.3568214706,67.3099834374,1.979953483,418.5240826768,42867.7025446247,2199.4727587317,15.3085254992,195.3910499024,0.7957794896,RVEA
73.5480315181,1917.7651501074,67.3721339876,1.9708296365,416.4773349472,42850.0979447566,2238.5454316932,15.2318005618,195.4603586795,0.7386120515,RVEA
73.5130823674,1920.3698132229,67.3038111129,1.9683965705,419.3831846496,42828.2925479469,2276.6977252822,15.2421187395,195.0833556964,0.7222214765,RVEA
73.3401237749,1887.2175615404,67.1427141956,1.9679842877,448.9324724177,42348.4017441275,2171.0983802974,15.5234612213,198.4536891625,1.0628499622,RVEA
73.3734278928,1890.7253980761,67.4083195001,1.9753403316,447.9113673928,42335.8324532178,2206.2766018591,15.6234505981,196.2248798147,0.88397307,RVEA
73.4382723648,1888.3745039261,65.874157776,1.9709933093,449.0203740648,42367.2744386316,2226.433040498,15.4421053829,198.2117126958,1.8009927069,RVEA
73.5768590292,1896.336022803,69.2596145456,1.9362898679,446.3798218516,42583.3453095472,2127.8707484336,15.367547477,198.473680631,1.5364788651,RVEA
73.3495124156,1882.2960505738,68.2572400703,1.9184541059,466.6286991366,41976.3395788543,2101.0675108944,14.9315361007,194.0111208395,1.1768057495,RVEA
73.3304619087,1883.2695731114,79.7120649317,1.979200888,473.1426464335,42276.7235621822,2132.9363006432,15.6119787859,198.1070919448,1.7181628784,RVEA
73.3487685073,1887.6563096907,69.907772022,1.9489358537,446.7363086344,42357.9907411829,2126.6732981837,15.3706613857,197.0412014773,1.2359633755,RVEA
73.5553884678,1905.3197306444,74.0589468265,1.9093201457,436.1170031349,42660.4692736831,2163.3544402282,15.3783480076,197.1561912881,0.9224210086,RVEA
73.3071534679,1888.2054028432,72.5308834107,1.8894818252,468.0728805703,42161.254876562,2064.4889198526,14.8714546978,194.9987176385,2.2230368425,RVEA
73.3185203632,1886.3666274712,71.4674017064,1.9712082652,447.9581457259,42295.3853860223,2182.1606462202,15.6416085396,197.3523374027,1.6035911599,RVEA
73.5111500051,1888.4686247074,79.5396902394,1.9672129496,470.3932509358,42363.2925007367,2030.0436069982,15.9817128287,198.2398527285,1.2924649515,RVEA
73.6436521709,1899.8710507242,79.5846017396,1.9955919404,468.449267956,42631.1382261876,2034.1758761805,16.2154281457,198.7271798824,1.1907987062,RVEA
73.3842884794,1921.571318196,76.4909621278,1.9195881346,418.4160004168,42902.7783686066,2116.3979543775,15.1622663642,195.0431976003,1.7368313893,RVEA
73.4966265399,1937.5851929445,75.0391574759,1.9651670432,414.5183961085,43251.2007032059,2026.4446021725,15.6145456175,195.3190518686,2.1573834408,RVEA
73.4116763837,1906.2636094475,78.9845355601,1.92851077,445.3644858641,42687.2313060877,2016.8439176866,15.6536000991,197.154126629,1.3932947881,RVEA
73.3745776023,1882.7302731995,79.9150684958,1.9185797954,490.7402669565,41968.6229789405,2119.2135482524,15.063150075,193.8611784602,1.3062177954,RVEA
73.3446736794,1897.3999588423,77.9384518247,1.9463001913,486.6293944344,42411.636804737,2043.5225360428,15.6939153971,196.1651838054,1.9196878265,RVEA
73.5585268813,1972.601525176,74.188819347,1.946639562,414.841094395,43791.8091280431,2147.4147099601,15.2306222552,193.212198372,0.7956876258,RVEA
73.4419649531,1982.4753422568,71.5920733472,1.9138959952,418.3477057751,43750.3555474897,2112.187216809,14.761821534,189.548274053,1.09600009,RVEA
74.0962643499,1887.6211688861,69.7822190107,1.9262089753,492.4944042878,42544.0848917124,2032.4406210246,15.4571970465,201.1541431085,1.7211065637,RVEA
73.6383742199,1908.6224069645,79.3187350493,1.9492836189,485.3264141593,42762.5509145373,2126.6230016772,15.676098449,197.3220715109,1.8022318692,RVEA
73.6567099131,1884.639270537,59.7693059798,1.9083254045,458.5886921032,42386.2321296451,2066.0165297629,14.8360885787,198.0902446375,1.6307007256,RVEA
73.3166043311,1882.5227332285,65.4470041216,1.9998188435,469.4494420044,42148.8523702541,2553.9733017311,15.6087082815,196.2878471591,1.1153709417,RVEA
73.3776072089,1884.4509828866,78.7997021524,1.9747221912,481.6391066462,42403.7365184644,2075.6917370315,16.0116468857,198.2876541778,1.4958356067,RVEA
73.5804702303,1886.8413734127,64.0748683622,1.9190144609,448.2370818063,42423.0021346944,2077.0253687237,15.0405760766,198.5559133593,1.6237836201,RVEA
73.4642431828,1886.5730959672,65.6758813816,1.9549539431,450.3516947999,42456.0827856365,2163.6859807519,15.3451209701,198.0061455901,1.043136191,RVEA
73.4948800979,1887.1233503097,64.6045529327,1.9691753052,448.3034192788,42486.9633539109,2140.0042734223,15.2830479312,198.3880229885,1.1245380976,RVEA
73.3507629344,1882.6781898594,72.6743801764,1.8836957884,485.2068831905,41988.355126952,2041.7966040644,14.775078155,194.3155485456,1.4897601296,RVEA
73.3005316275,1882.9994676619,79.9431389559,1.9488195822,468.8023340244,41991.5953104742,2276.7949292004,15.3175508196,193.7921192781,1.9452860822,RVEA
73.4824990175,1955.7770113634,78.6253444204,1.9492360366,449.2207481038,43518.5382628046,2026.1704402338,15.7004605968,194.2687404806,0.9893173819,RVEA
73.3364375952,1941.6976253228,71.680207247,1.947442668,448.9065498143,43002.8084967138,2237.1284430833,14.8287074548,191.1595867942,0.5564958352,RVEA
73.7552572932,1910.3227078797,78.8483602984,1.9491559299,477.0069187062,42841.5495634772,2134.7105437215,15.7467470525,197.7518623078,1.5732974043,RVEA
73.3512986492,1930.914867173,70.8586283628,1.9984977959,472.3929003321,43240.803180661,2076.0324728683,16.1602901981,198.6185434688,1.3822328083,RVEA
73.6987131425,1882.5260850128,68.5969104537,1.9169230012,473.4339840551,41993.0558872194,2111.6743386902,15.0053519637,194.4008123107,1.2745121593,RVEA
73.6200796677,1915.3887637802,68.8770114827,1.9743886407,419.4066226237,42789.0564542682,2208.4070096703,15.3680211838,195.1539056487,1.3940469701,RVEA
74.0288277165,1914.6432326107,73.4927260828,1.9791407839,449.5889519434,42998.9329577144,2027.8478575417,15.7138901767,198.4095052891,0.7458121288,RVEA
73.2789121926,1884.9441380226,76.9298389946,1.9796831515,458.6278422656,41959.3135264699,2432.5199411415,15.3246418243,192.7742940465,0.9903995291,RVEA
73.3303773389,1931.4511068591,64.3391682722,1.9993603592,439.8421759124,42718.9425301842,2435.8817421761,15.0218764732,190.0200225899,0.2892673592,RVEA
73.5726576152,1908.1145452296,62.0512172025,1.9791026914,470.8199671175,42809.9327432067,2014.048694635,15.6300388609,198.7133972141,1.8432663854,RVEA
73.6770953262,1885.316536347,77.5536573912,1.9981046105,477.7583287039,42599.056931364,2005.546161371,15.5418260091,201.2479441505,1.8554381812,RVEA
73.7093451155,1963.2097305586,67.0430453159,1.9483618129,417.4007758644,43676.476705132,2000.2022412128,15.0601253095,193.6815104902,0.8646408077,RVEA
73.3471932491,1882.9053061993,65.5654232872,1.9464791851,483.7833142325,41993.399869756,2236.836163824,15.0389204686,193.9924140582,1.231296506,RVEA
73.5065675083,1885.2513105256,69.6559410904,1.9835871752,454.723943789,42381.7306214682,2067.3252228903,15.1232954965,198.3588627579,0.8818885232,RVEA
73.2827961143,1886.011942974,76.779573091,1.9478953494,465.1959091971,42480.6689628008,2014.7338192454,15.4420969439,198.2289780925,2.3093819192,RVEA
73.7359499513,1992.1788929918,79.7601197898,1.9623490968,388.8249998185,44342.6867740525,2022.8054165135,15.334636272,193.1091445334,1.3140652465,RVEA
73.4025807314,1937.5156736183,68.1465191205,1.8476812969,442.2960927876,43112.2480508175,2017.3435439686,14.6790146721,194.0304179019,1.8135837653,RVEA
73.3496237501,1914.2096041921,70.7456029816,1.9774552961,417.5872307567,42676.5890064419,2434.5565028531,15.3826916875,193.5330492332,1.3638740961,RVEA
73.3721655349,1918.809399324,69.8366459042,1.9997441983,418.7659141942,42709.6256457832,2511.1643650466,15.6041706279,193.6036983226,1.1095526899,RVEA
73.6026578064,1917.1867421034,69.8586567261,1.9850500458,417.85421974,42864.734858221,2168.8011479028,15.3942778336,196.2238049265,1.194923281,RVEA
73.3027602839,1935.79649425,76.0696945592,1.9042299926,449.0851958763,43021.925929354,2119.4042067221,14.936068947,192.9144938169,0.5529321573,RVEA
73.5784099293,1914.6424132793,64.0184476753,1.9317613433,419.6477307388,42766.1691303625,2186.344814682,15.0887466813,195.3441672398,1.1217014977,RVEA
73.4861481839,1919.7557794699,64.6794112078,1.9493540623,418.5597986515,42826.4422545801,2171.577326394,15.2565266092,194.9900975153,0.9751967998,RVEA
73.4479914665,1921.9753910507,70.1685827539,1.9781022775,419.1960640777,42870.1332736223,2158.8465248271,15.4852785645,195.4883822324,1.1832340324,RVEA
73.4381712867,1920.0832340094,71.8980299027,1.9132842137,419.8347060916,42922.2657456893,2004.1188662346,15.2729079016,196.6930818332,1.9430337466,RVEA
73.3296617786,1917.0786679319,64.6346900717,1.9897440813,419.0131228109,42911.8531188848,2003.9848517018,15.0048092198,195.6195846092,1.6197461871,RVEA
73.3285885001,1923.4243416411,69.616258332,1.930529028,416.4204480278,42941.2060563995,2011.9578629095,14.5275535182,195.6817279706,1.3999651974,RVEA
73.4394837103,1889.5475236214,79.3102077942,1.9181452586,489.0914941882,42442.995873359,2122.4431771437,15.3204960948,197.8644162606,1.7740405848,RVEA
73.6443420873,1942.3444831144,79.3400247523,1.9124234553,417.7489474049,43287.3013890023,2021.3603926513,15.1178723773,194.6195531991,1.4873632611,RVEA
73.3545296486,1931.7740774961,64.9493927525,1.9100206835,415.9757342362,43034.1838526488,2032.5028602835,14.9643580289,195.382331668,1.165359664,RVEA
73.7580212428,1891.7986903743,74.0169537654,1.9860173884,469.5586157525,42674.681548042,2051.1580919586,15.9461930233,200.2140027833,1.078221005,RVEA
73.5947973581,1886.7771246444,79.3100598692,1.9421887846,447.1561783419,42409.9054089897,2143.288259072,15.3161338064,198.7026096898,1.1141453691,RVEA
73.4569046975,1886.1408374544,78.9621720893,1.9995914841,449.9999736025,42499.7625517184,2193.2525135937,15.9314284171,198.7390894801,0.8983407761,RVEA
73.5351832847,1885.5669416014,79.2662457052,1.992754588,450.468865229,42411.2777955593,2263.9671784685,15.7163162509,198.649758863,0.8989315732,RVEA
73.5247710719,1885.3577175796,79.0499476664,1.9959640832,449.8334376321,42383.1775793324,2275.3592693487,15.7074338289,198.619473364,0.9729418409,RVEA
73.3862498069,1884.9215994452,79.9274793778,1.9780560585,454.6412071089,42308.8462708899,2329.5537600583,15.7561918751,198.1187473502,0.9885088479,RVEA
73.2758779243,1882.9892355592,63.1847184236,1.9999025311,449.9428038215,42041.4502617318,2572.2403882737,15.4498414765,195.1020723076,0.8751897865,RVEA
73.3037067692,1884.2013639949,64.6200799014,1.9794301789,455.8481576289,41965.5632720162,2420.6273706594,15.1981446094,193.3519828731,0.8417224917,RVEA
73.3630469613,1940.1954068933,79.1685789612,1.9162165051,417.8590736414,43309.3456797709,2000.4108123382,15.3251419051,195.1077462924,1.6214212659,RVEA
73.7800278048,1896.9917318244,76.9020060045,1.9775857756,476.3207597922,42713.495636943,2048.5066391637,16.0431935953,199.3549849373,1.4301244375,RVEA
73.4628796892,1893.8692919413,73.6928192556,1.9603317514,445.9553275508,42517.1157523059,2143.6517419437,15.15270215,198.3938914543,0.8714228293,RVEA
73.3555552003,1884.4297495039,65.6685822037,1.949520045,472.439814721,41961.7647560719,2274.3703046016,15.0203865483,193.0730021673,1.3498994528,RVEA
73.2871798207,1891.65073522,77.329687191,1.9312678384,474.3604539664,42564.0089576738,2002.5816803459,15.3365971215,198.368018994,1.677831141,RVEA
73.3409919853,1884.0762004012,63.7785643124,1.8893755664,475.7282745683,41993.0944302828,2039.3767311348,14.66187475,194.0312556762,1.1773881334,RVEA
73.4790103131,1882.4577883782,79.2220763448,1.9987198044,476.803304154,42309.3255436877,2282.7055214098,15.9716348365,198.2971690352,1.3169059189,RVEA
73.3367212318,1944.5667451679,75.8787505161,1.9184740621,415.7398539503,43231.6274963758,2089.1361465101,14.8515183701,192.8787947304,0.953619277,RVEA
73.3620955548,1918.4938689172,70.6289442305,1.9798766536,443.8157003666,42547.1551009995,2412.8830450631,15.0237265413,189.9076250959,0.4744840908,RVEA
73.6165257788,1930.8475147636,68.6760321207,1.9184905501,446.7859646082,42939.1571553711,2087.0214067004,14.6626176996,192.9046898429,0.5272127907,RVEA
73.5246616421,1973.5429572506,64.6311039331,1.9801563657,413.7269233061,43800.7449884908,2074.731534857,15.0869568721,192.5150845064,0.5644151249,RVEA
73.7138769547,1918.3599706703,66.1059343763,1.9626329828,419.9475854755,42951.5078145298,2003.2274986838,15.3120520604,195.8046141307,1.19769317,RVEA
73.7080978308,1915.4125212215,64.9441786749,1.9136786855,419.868225383,42943.5320155994,2018.4495791704,15.0387138837,196.2311522912,1.0884841328,RVEA
