Cost,Crit Reliablity,Surplus,Dropped Transfers,Number of Leases,Dropped Transfers Cost,Algorithm
0.1133803728,0.9983333333,0.3275444786,8.02E-04,0.0025,0.006699,RVEA
0.0988554872,0.995,0.1414598404,0.0271617125,0.0111,0.013758,RVEA
0.0979493122,0.9925,0.143861878,0.027912624,0.011,0.0140535,RVEA
0.1023134965,0.9908333333,0.1856151485,0.007241392,0.0171,0.031911,RVEA
0.0998068957,0.9983333333,0.1754757984,0.0232569606,0.015,0.011436,RVEA
0.0954650153,0.9966666667,0.1395853878,0.0232923447,0.0196,0.027525,RVEA
0.0962979619,0.9966666667,0.1372435595,0.03367722,0.0147,0.0159915,RVEA
0.0907982697,0.9966666667,0.1092794097,0.0239693938,0.0354,0.031251,RVEA
0.0985883303,0.9941666667,0.1603244111,0.0230290377,0.0079,0.025506,RVEA
0.0915466672,0.9966666667,0.1176340163,0.0279925074,0.0461,0.0239835,RVEA
0.0915205911,0.99,0.1193759482,0.0339661161,0.022,0.0188805,RVEA
0.0898399561,0.9975,0.1133369341,0.0277750298,0.0295,0.030309,RVEA
0.0904084246,0.9908333333,0.1228938907,0.0313724393,0.0186,0.029724,RVEA
0.0889691486,0.9983333333,0.1115391155,0.0262127079,0.0596,0.0263195,RVEA
0.0908458077,0.9991666667,0.1160944911,0.0296355751,0.0272,0.029898,RVEA
0.0929513546,0.9925,0.1344991432,0.035333355,0.0113,0.027909,RVEA
0.1052287222,0.9983333333,0.1918896823,0.0117531011,0.0278,0.0274405,RVEA
0.0944514532,0.9908333333,0.1272867385,0.0267035503,0.0153,0.022613,RVEA
0.10364003,0.9925,0.293395102,6.62E-05,9.00E-04,0.01491,RVEA
0.0964093022,0.9983333333,0.1503657349,0.0232282026,0.0186,0.0265275,RVEA
0.0968116036,0.9975,0.1478036032,0.0239417275,0.0185,0.023503,RVEA
0.0906915876,0.99,0.1192844318,0.0323832347,0.0152,0.029703,RVEA
0.0952846552,0.9983333333,0.1161417463,0.0176414738,0.0818,0.0319545,RVEA
0.0954967012,0.9933333333,0.1586579501,0.0159479559,0.0365,0.0296395,RVEA
0.101502442,0.9933333333,0.1497216718,0.0276373927,0.0115,0.0119355,RVEA
0.1025190056,0.9983333333,0.2007581585,0.0156498314,0.0077,0.023547,RVEA
0.0913748995,0.9983333333,0.125939541,0.0344203296,0.0224,0.0189135,RVEA
0.0908907336,0.9991666667,0.1153389179,0.0296667573,0.031,0.025345,RVEA
0.0934138556,0.9908333333,0.1361796754,0.0278308352,0.015,0.0278745,RVEA
0.0995474499,0.9941666667,0.1469996864,0.0194405377,0.0127,0.0234255,RVEA
0.1077182597,0.9983333333,0.3559178804,3.86E-04,0.0021,0.0065,RVEA
0.0968110892,0.9966666667,0.133065653,0.0152409312,0.0848,0.0328445,RVEA
0.0929612321,0.9925,0.1195979229,0.033852307,0.0184,0.0181965,RVEA
0.0917409428,0.9941666667,0.1281763873,0.0361066815,0.0153,0.019353,RVEA
0.0999684059,0.9941666667,0.1457659435,0.0236704967,0.0124,0.013341,RVEA
0.0915598391,0.9975,0.1163965827,0.0303512461,0.0237,0.0246475,RVEA
0.0962399732,1,0.1467343683,0.0276842979,0.0289,0.014445,RVEA
0.0933787832,0.9933333333,0.1291336229,0.0319038466,0.0155,0.0226805,RVEA
0.1076916799,0.9941666667,0.1474645496,0.0257401109,0.0077,0.0114285,RVEA
0.0918170986,0.9975,0.1086495667,0.0234419223,0.0623,0.025134,RVEA
0.0903895153,0.9975,0.1138501001,0.0279481848,0.0307,0.0252935,RVEA
0.0966476144,0.99,0.1587381873,0.0229480842,0.0114,0.019901,RVEA
0.0933453615,0.9983333333,0.1239342557,0.0308179314,0.0238,0.0230345,RVEA
0.0967887677,0.9983333333,0.1494879156,0.0261707531,0.0139,0.0237495,RVEA
0.0978069512,0.995,0.1692352507,0.0193296207,0.0136,0.019075,RVEA
0.0961366646,0.9925,0.1429074196,0.0279811245,0.0159,0.0145485,RVEA
0.1004439391,0.9933333333,0.175585093,0.011399099,0.0076,0.025893,RVEA
0.1006339628,0.9975,0.1807991148,0.0214589284,0.0074,0.0112845,RVEA
0.0944676838,0.9925,0.1325954374,0.0318157258,0.0115,0.025002,RVEA
0.094951446,0.9983333333,0.1172346148,0.0238734755,0.0305,0.0299445,RVEA
0.1007718666,0.9966666667,0.1492462687,0.0276657426,0.0116,0.0125895,RVEA
0.0916760781,0.9983333333,0.1158684169,0.0276474344,0.0255,0.030114,RVEA
0.0906440675,0.9975,0.1199648916,0.0326898487,0.0443,0.0239315,RVEA
0.1028948503,0.9941666667,0.2041617954,0.0076965374,0.0079,0.035374,RVEA
0.1068228412,0.9983333333,0.3370899458,4.07E-04,0.0033,0.010155,RVEA
0.090201887,0.995,0.1163580273,0.0277892884,0.0262,0.0252995,RVEA
0.0910948121,0.995,0.1110760055,0.0233023862,0.0456,0.025708,RVEA
0.1050482543,0.995,0.2031920764,0.0079336362,0.0115,0.0294415,RVEA
0.1009916629,0.9941666667,0.1495920563,0.026734062,0.0079,0.013284,RVEA
0.0979966252,0.9966666667,0.1603739141,0.0254328639,0.0127,0.0132315,RVEA
0.08796344,0.9966666667,0.1163692689,0.0228826029,0.0685,0.0343215,RVEA
0.0969269648,0.9916666667,0.1478360342,0.0227036126,0.0196,0.013497,RVEA
0.0932998606,0.9966666667,0.1189502385,0.0234519651,0.0281,0.029388,RVEA
0.0959519669,0.9966666667,0.1340014019,0.0312807947,0.0154,0.0271275,RVEA
0.101524678,0.9991666667,0.1859747452,0.0153636788,0.0099,0.020636,RVEA
0.1024289179,0.9983333333,0.1800167252,0.0196099089,0.0073,0.010179,RVEA
0.1040065887,0.9908333333,0.179392379,0.011938848,0.0111,0.023964,RVEA
0.090448011,0.99,0.1190934981,0.0318548237,0.0168,0.02949,RVEA
0.1000502902,0.9925,0.1494856081,0.0227615219,0.0078,0.0231155,RVEA
0.0953017925,0.9983333333,0.1263267112,0.0222002821,0.026,0.0285615,RVEA
0.1036334398,0.9908333333,0.1493164667,0.0238785034,0.0104,0.0121425,RVEA
0.0948644335,0.9991666667,0.119749598,0.0195476126,0.0785,0.032413,RVEA
0.0996856154,0.9941666667,0.1718695624,0.0119089302,0.011,0.0263235,RVEA
0.094435341,0.9908333333,0.1366490817,0.0197961331,0.0306,0.027918,RVEA
0.1010900786,0.9983333333,0.1489967346,0.0191122357,0.0221,0.023875,RVEA
0.0926559025,0.9975,0.1196265737,0.0319193968,0.0198,0.027274,RVEA
0.1124278486,1,0.3554688883,5.51E-04,0.0029,0.002845,RVEA
0.09680036,0.99,0.1717005726,0.0112184921,0.0128,0.0278505,RVEA
0.0978092474,0.9941666667,0.1673543334,0.0145604975,0.0111,0.0265155,RVEA
0.1003648629,0.9933333333,0.148905813,0.0196341884,0.0108,0.019925,RVEA
0.0899853144,0.9991666667,0.1187845358,0.0302347051,0.0325,0.027567,RVEA
0.099078913,0.9941666667,0.1423570892,0.0193748653,0.0113,0.026598,RVEA
0.0942233569,0.995,0.1326106654,0.0267042974,0.0189,0.0224,RVEA
0.0958444491,0.9908333333,0.1176890023,0.0315313571,0.0163,0.02363,RVEA
0.0905665619,0.9983333333,0.1071145072,0.0229660739,0.0459,0.03165,RVEA
0.1004857188,0.9966666667,0.1765243652,0.0193758868,0.0128,0.011361,RVEA
0.0908617425,0.9975,0.1286211632,0.0373306453,0.0271,0.0188445,RVEA
0.094235803,0.9966666667,0.1367687037,0.0268935547,0.0179,0.0278385,RVEA
0.0896046057,0.9975,0.1078676679,0.023202401,0.0404,0.031224,RVEA
0.0935353647,0.9916666667,0.1331562737,0.0257199697,0.0113,0.0280335,RVEA
0.0950448442,0.9925,0.1409589741,0.0341891774,0.0116,0.0159075,RVEA
0.0962706224,0.9983333333,0.1372079266,0.0318291176,0.0177,0.0151785,RVEA
0.0908846589,0.9966666667,0.1194382556,0.0316435627,0.0535,0.0239115,RVEA
0.0975493481,0.9941666667,0.1453027115,0.0215393714,0.011,0.023741,RVEA
0.0898568648,0.995,0.1208227461,0.0279522727,0.033,0.027694,RVEA
0.090823156,0.9958333333,0.1209583805,0.0319306443,0.0221,0.0242775,RVEA
0.0915308839,0.9975,0.1164790668,0.0274247192,0.0274,0.027274,RVEA
0.0971810983,0.9983333333,0.1453810008,0.019699632,0.0309,0.02056,RVEA
0.0908940209,0.9925,0.1293034245,0.0358340222,0.0194,0.019146,RVEA
0.0932509549,0.9958333333,0.1245526188,0.0236750412,0.0297,0.023644,RVEA
0.0884709587,0.9983333333,0.1090292032,0.0224596119,0.0695,0.0352995,RVEA
0.1025845403,0.9983333333,0.1481555481,0.0197280278,0.017,0.025473,RVEA
0.0988905125,0.9983333333,0.164754471,0.0239339352,0.0208,0.0123735,RVEA
0.0966826407,0.995,0.1479030589,0.0275895311,0.0139,0.014364,RVEA
0.0916329113,0.9983333333,0.1195263125,0.0317205302,0.0296,0.023989,RVEA
0.0999542357,0.9966666667,0.1675199256,0.0198296364,0.0071,0.021249,RVEA
0.0914903264,0.99,0.1190255489,0.0336934722,0.0148,0.0266355,RVEA
0.0961684969,0.9908333333,0.1482568496,0.0158493984,0.0337,0.0319485,RVEA
0.0985286573,0.9925,0.1477851683,0.0159739725,0.0134,0.0271095,RVEA
0.0942209196,0.995,0.1349867549,0.0231450745,0.0235,0.0256365,RVEA
0.0913046151,0.9958333333,0.1207428171,0.0277860846,0.0236,0.029745,RVEA
0.0998848198,0.9958333333,0.173157277,0.0186136469,0.0078,0.0185365,RVEA
0.0967994514,0.9983333333,0.1422331022,0.021890152,0.026,0.020992,RVEA
0.0915054608,0.9966666667,0.1218204371,0.0316049,0.0251,0.023671,RVEA
0.0917748786,0.9991666667,0.1140505042,0.0221838878,0.0391,0.032222,RVEA
0.0973676418,0.9983333333,0.1424986305,0.0277503675,0.0233,0.0141615,RVEA
0.0954127515,0.9966666667,0.1141047192,0.0154437439,0.1033,0.034079,RVEA
0.0933418897,0.9966666667,0.1196957904,0.0316214102,0.0264,0.0181785,RVEA
0.0916473217,0.9933333333,0.1245631197,0.0354752208,0.0152,0.018903,RVEA
